id,solverName,downsample,LSize,kmax,chunkSize,rr,threshold_coverage,numOfSourceViews,numOfCamera,tvNum,real_coverage,coverage_estimated_first_order_diff,coverage_estimated_second_order_diff,log,psnr_y,float_ssim,vmaf
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,2,0.7727256944444445,0.6194793008207069,-0.0850151909722223,1390,21.513783,0.909207,78.312591
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,3,0.6231770833333333,0.4576339620159934,-0.0170149739583334,1390,15.542807,0.751343,45.828987
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,4,0.2999305555555555,0.2806836647727272,0.0001822916666667,1390,16.430589,0.706388,11.000679
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,5,0.2124045138888889,0.2687749763257576,0.0001204427083332,1390,15.753354,0.703658,0.416358
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,6,0.3642230902777778,0.2186222117003367,-0.0036979166666666,1390,18.497623,0.746729,32.005585
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,7,0.2949913194444444,0.2393087910353537,-0.0019867621527777,1390,18.376921,0.74452,20.648538
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,8,0.2045269097222222,0.2435707097011784,-0.0019574652777777,1390,16.562145,0.685434,7.541388
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,9,0.1947005208333333,0.2252867634680134,-0.0023654513888888,1390,16.911798,0.670255,8.7393
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,10,0.6663324652777778,0.5632185500841749,-0.1224989149305555,1390,16.311074,0.748208,13.995559
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,11,0.1890972222222222,0.2268442366372054,-0.0012955729166666,1390,14.094766,0.547914,17.718919
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,12,0.1807986111111111,0.2301491003787878,-0.0008778211805555,1390,15.096999,0.620019,24.989522
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,13,0.291171875,0.2523622448442761,-0.0002734375,1390,14.266781,0.688527,24.27141
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,14,1.0,-0.4179286800294611,-0.1620301649305557,1390,34.077296,0.971723,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,15,0.2454036458333333,0.1748850562920876,-2.821180555553915e-05,1390,19.550558,0.941224,5.9472
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,16,1.0,-0.8145076665088383,-0.0109657118055555,1390,40.737252,0.997247,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,0,0.0857118055555555,0.3284265414562289,-0.0012543402777777,1395,12.211417,0.6292,0.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,1,0.0212586805555555,0.3476225484006733,-0.0007790798611111,1395,13.447783,0.533087,8.948694
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,2,0.0179079861111111,0.3332390993265993,-0.0006174045138888,1395,13.331903,0.508598,9.998949
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,3,0.1068272569444444,0.2895986610900674,-0.0001486545138889,1395,14.417625,0.62291,17.528062
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,4,1.0,-0.2205293455387206,-0.1413867187499998,1395,41.573628,0.994828,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,5,0.7563498263888889,0.5722287852483167,-0.1272026909722223,1395,19.623902,0.888483,63.543367
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,6,0.607109375,0.1901100720749156,-0.0127864583333333,1395,23.159323,0.850695,56.988132
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,7,1.0,-0.7220312565761786,-0.0268272569444444,1395,38.829977,0.995434,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,8,0.6680381944444445,0.2029769465488218,-0.0183289930555556,1395,20.391139,0.870136,56.565487
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,9,0.4747265625,0.2068583385942758,-0.0200444878472222,1395,19.450498,0.790566,42.535767
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,10,0.0792230902777777,0.3022849300294613,-0.0042708333333333,1395,12.847424,0.565186,26.490566
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,11,1.0,-0.4935904027251684,-0.142605251736111,1395,40.94183,0.995876,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,12,0.6811067708333334,0.3984563262836698,-0.0901953125,1395,22.747968,0.881488,67.787077
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,13,1.0,-0.2330533406986531,-0.1401085069444445,1395,38.039312,0.989807,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,14,0.3391232638888889,0.3929540693392255,-0.0285492621527779,1395,17.13257,0.754793,26.33644
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,15,0.4034375,0.3264387442129629,-0.0503179253472222,1395,20.999408,0.841062,44.88116
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,16,0.4143402777777777,0.1588573995159932,-0.003064236111111,1395,21.893345,0.885489,39.48612
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,0,0.3982899305555555,0.2346944286616163,-0.0015874565972222,1420,13.992504,0.751537,2.314077
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,1,0.4777039930555555,0.247465509259259,-0.0008018663194443,1420,16.994835,0.829206,49.160022
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,2,0.5874305555555556,0.2196772437920875,0.001540798611111,1420,21.25289,0.896525,65.412991
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,3,1.0,-0.7639575402462122,-0.0030457899305555,1420,43.473968,0.99895,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,4,0.7254991319444445,0.4739569575968011,-0.1132280815972224,1420,21.867774,0.899909,71.162895
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,5,1.0,-0.3803058843644781,-0.1554058159722221,1420,42.917675,0.996795,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,6,0.2160329861111111,0.2505515966961278,-0.0042805989583332,1420,16.37352,0.638845,9.017226
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,7,0.1614279513888888,0.2827784485479799,-0.0097005208333333,1420,16.987393,0.680601,5.096391
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,8,0.1148958333333333,0.3052074547558921,-0.0145421006944444,1420,13.651974,0.539814,13.29793
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,9,0.1912369791666666,0.3191369844276094,-0.0327875434027777,1420,16.002373,0.598383,18.186643
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,10,0.3223177083333333,0.2383360663930978,-0.009541015625,1420,18.12448,0.739467,35.671299
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,11,1.0,-0.2481079085122053,-0.1535611979166666,1420,41.699401,0.997045,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,12,1.0,-0.1601157433712121,-0.155324435763889,1420,42.171992,0.997631,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,13,0.5262803819444445,0.4133212489478116,-0.0841243489583334,1420,19.28446,0.801903,27.36749
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,14,0.2702951388888889,0.3118421690867002,-0.0255989583333332,1420,16.647814,0.730111,25.914695
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,15,0.356171875,0.2175090172558922,-0.0152539062499999,1420,20.617363,0.858819,41.940072
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,16,0.2722526041666667,0.2144195970117845,-0.0003352864583333,1420,14.820934,0.776457,4.252891
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,0,1.0,-0.1497314933186028,-0.0977712673611113,1454,40.234535,0.993281,91.438937
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,1,0.8694661458333334,0.6773680502946126,-0.0821419270833333,1454,23.663867,0.916495,85.908748
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,2,1.0,-0.2831357994002526,-0.0842621527777776,1454,40.371705,0.992825,100.0
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,3,0.6306987847222222,0.4503476220538721,-0.01109375,1454,17.885729,0.81352,57.073796
idF5_16users_16_0,kmax2Cvg,5,5,2,32,1.0,0.7,17,4,4,1.0,-0.5053487636784513,-0.0234993489583335,1454,42.697644,0.996076,100.0
