id,solverName,downsample,LSize,kmax,chunkSize,rr,threshold_coverage,numOfSourceViews,numOfCamera,tvNum,coverage_estimated_first_order_diff,coverage_estimated_second_order_diff,log
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,3,0.3404231094958473,0.027158543478488895,473
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,4,0.2508824769935143,0.011538532107622235,473
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,5,-0.749545251295222,-0.03507214599125996,473
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,6,0.3241653997278229,0.01683893118757776,473
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,7,0.27946368698484914,0.010207376981777788,473
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,8,-0.6509888559628454,0.01403952594999991,473
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,9,0.07339955916128471,0.013857445776377708,473
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,10,0.1376914748315654,0.005947211438911082,473
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,11,-0.6602167936851222,0.014490681770599867,473
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,12,0.36895384884250726,0.02997256902566664,473
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,13,0.11843956570381747,-0.0060752566234911765,473
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,14,0.18182124183314569,0.011364079826644446,473
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,7,0,0.7763207778166299,-0.02686639140835534,13050
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,7,1,0.23153874437557498,-0.03620687432889991,13050
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,7,2,0.9302538846931122,-0.034957515572566655,13050
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,7,3,0.43893730845558565,-0.029691185544099774,13050
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,7,4,0.9049690460705554,-0.02201597955548873,13050
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,7,5,-0.08499353124363118,-0.013843003974080004,13050
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,7,6,0.7282153135123745,-0.028325020973333337,13050
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,7,7,0.6713680218256035,-0.01863920343118891,13050
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,7,8,0.16563905354986352,-0.032064219495299806,13050
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,7,9,0.26236384026040427,-0.026763578933999943,13050
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,7,10,0.7429064591705825,-0.019974424520977863,13050
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,7,11,0.013363642070663095,-0.06161535676089991,13050
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,7,12,0.22564728051051608,-0.04447571605080003,13050
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,7,13,0.5440654954451283,0.01650880989787229,13050
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,7,14,0.7123782381656103,-0.016277050645644497,13050
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,0,0.7086465176023808,-0.031407104619522286,5070
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,1,0.746261699569825,-0.035271563242877835,5070
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,2,0.7135065623830009,-0.02930185334150004,5070
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,3,0.08702823480753152,-0.014986863710999887,5070
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,4,0.6344050862199182,-0.00813010241415546,5070
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,5,-0.26329098178448596,0.03232475844724014,5070
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,6,0.5493494333650643,0.009478298618755487,5070
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,7,-0.23245861177784743,-0.00565973172579981,5070
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,8,0.5454357105203103,0.0034848923227112083,5070
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,9,-0.06823149926559147,-0.01235074736259989,5070
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,10,0.5771885179145056,0.01462415457311117,5070
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,11,-0.04113846982353164,0.008515276616599898,5070
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,12,0.6377324361172636,-0.01988468012011113,5070
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,13,0.43650745872822794,-0.0054247616318777725,5070
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,14,-0.1882429371191663,0.003463244803600052,5070
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,0,0.56128744967196,-0.008035039744033412,9287
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,1,-0.004201285672721822,-0.0102130293792001,9287
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,2,0.6691186761253628,-0.005661109216933302,9287
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,3,0.7245263488140734,0.021004892217533433,9287
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,4,0.13692212773433732,0.027436403257399933,9287
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,5,-0.07654419941319235,0.017015139992540007,9287
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,6,0.6054029579279239,-0.01981270313604444,9287
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,7,0.5644462970052669,-0.018645516258355588,9287
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,8,0.511300178237042,-0.012701733731022236,9287
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,9,0.5138121455884521,-0.012197463209266624,9287
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,10,0.5246557212250356,-0.0009188404720666954,9287
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,11,-0.23182519436282578,0.00234294845260008,9287
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,12,0.6411909587029557,0.008957997617533353,9287
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,13,-0.29164807207072885,-0.01636933369643001,9287
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,14,-0.2551452052020772,0.009503081796000012,9287
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,0,0.5503965807266018,0.0564394904262111,1822
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,1,0.5967577286730491,0.06918161814997775,1822
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,2,0.6536757317632529,0.08306693207890004,1822
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,3,0.7119073615286395,0.08953812714170002,1822
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,4,0.7057978615521773,0.08425291612868888,1822
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,5,0.5009094974095559,0.031045304450039994,1822
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,6,-0.1990601994133312,-0.022031153388200053,1822
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,7,-0.24359180593799112,-0.025486424819199938,1822
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,8,0.2515528442054099,0.014618770284266724,1822
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,9,-0.4046310152517949,-0.003181101606400061,1822
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,10,0.32570921400403674,0.004993153179511212,1822
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,11,-0.31863870610867107,-0.02141604544039999,1822
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,12,0.6150188920730626,0.08167338762275556,1822
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,13,0.3066809219409986,0.0013691098563489157,1822
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,14,0.2919896849551173,0.012625812673577819,1822
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,0,0.2648958127141131,0.03023788797773319,1161
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,1,-0.3406457796982363,0.031740600718400014,1161
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,2,0.3150946530383335,0.01336439355622221,1161
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,3,0.3423259063303288,-0.0034213541902887723,1161
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,4,0.3586828614573837,-0.007395612365388882,1161
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,5,0.3586019694313551,-0.013361308929326687,1161
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,6,-0.433507782264561,0.035433692639400105,1161
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,7,0.23098431106063733,0.024434762087277795,1161
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,8,0.3497529890731845,-0.01748234348006661,1161
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,9,0.39247345950940343,-0.012722521511000007,1161
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,10,-0.5285675425864226,-0.015218046724799983,1161
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,11,0.2707457866276321,-0.009429308896088895,1161
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,12,-0.39929667642589883,0.018246036701200063,1161
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,13,0.3509812493577409,0.006407757350613358,1161
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,14,0.20135893374850355,-0.01788862670206659,1161
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,0,0.670735051143722,0.0039801859891333,5437
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,1,0.708017463810812,0.011298069877988759,5437
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,2,0.1241339441756355,0.029866338063899933,5437
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,3,0.09855906889245891,0.020459017368200216,5437
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,4,0.6747569390310113,0.015257618380178029,5437
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,5,0.5365832811778253,0.0008422010868843754,5437
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,6,0.5397272389720802,0.011229207282399956,5437
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,7,-0.2099756368729132,0.0007759158983000614,5437
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,8,0.5455686493014031,0.003107661927022165,5437
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,9,-0.06796558276955778,-0.012726574681199976,5437
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,10,0.578547121347185,0.013889596039422192,5437
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,11,-0.03970068679137717,0.007582258555500099,5437
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,12,0.6383775462966709,0.00238113618446667,5437
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,13,0.4956264957553346,-0.010464587429198868,5437
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,14,-0.1800776431245925,0.0022951343393999846,5437
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,0,0.6913703584570554,-0.02892970055126659,7723
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,1,0.7568927808677649,-0.028475285086388857,7723
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,2,0.8031944415648349,-0.028510284289600007,7723
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,3,0.7883363932731463,-0.032266274768044445,7723
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,4,0.7604977579215819,-0.02823041362850004,7723
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,5,0.6246423306231308,-0.01019436629482226,7723
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,6,-0.06685104648133677,-0.020595477613899793,7723
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,7,0.5173534739694277,0.004089296946155452,7723
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,8,-0.0491910443729251,-0.11090389892879993,7723
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,9,0.6148339280613139,-0.07081211829951128,7723
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,10,0.176847540109365,-0.15372982167619986,7723
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,11,0.025211743364683015,-0.11433783431910005,7723
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,12,-0.1173493336026622,-0.055516234866400005,7723
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,13,0.4465276315403495,-0.013585138980068856,7723
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,6,14,0.05428633690335882,-0.1441640774092,7723
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,0,0.3596720844290449,-0.027673648292288855,1618
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,1,0.3849672312067959,-0.026756614112155575,1618
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,2,0.3524301135140443,-0.013581629967422182,1618
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,3,0.34059768694113557,0.00827383562313333,1618
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,4,-0.29060176258440196,0.009096599201799949,1618
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,5,-0.4454783561745005,0.04893493524993997,1618
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,6,-0.5174601621045454,-0.017538421453799802,1618
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,7,0.1978005463402569,-0.011470769433377881,1618
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,8,0.3875953124015339,-0.013788081686755577,1618
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,9,0.42147665902540615,-0.013188770590644439,1618
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,10,0.2406627820035303,-0.023535390012311086,1618
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,11,0.2927895056159752,-0.01803024071208892,1618
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,12,0.33766482798862263,-0.0031237747473334965,1618
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,13,0.3543494902722717,0.013255344218465581,1618
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,14,-0.5636427099931588,-0.014311599817199983,1618
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,0,-0.4088791852796464,0.028830249960599907,825
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,1,0.27675172947474524,0.02739328191397772,825
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,2,0.2892969797251509,0.01855638019031114,825
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,3,0.2812008729826405,0.015018040553244516,825
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,4,0.2617617637801488,0.016598170012333324,825
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,5,-0.5789347577118171,0.01075750447633994,825
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,6,-0.47937182763366804,0.012783805813600058,825
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,7,0.21059566322305823,0.0042679592991332616,825
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,8,0.539589873173547,0.02847828344224445,825
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,9,0.5495000340619679,0.02606719251866666,825
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,10,0.46597846103694124,0.017413235098133334,825
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,11,0.42317565237694954,0.012688519983888868,825
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,12,-0.36639938612022516,0.05463790893399989,825
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,13,0.28310608871329335,0.008954676653328886,825
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,4,14,0.42825930422946906,0.021396011407311122,825
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,0,0.5190672156916717,-0.028396931661677782,2126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,1,0.5383677999032015,-0.03181258701686662,2126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,2,0.4923534002325235,-0.04996135741401109,2126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,3,-0.1983270134713605,-0.08134421709179995,2126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,4,0.42286937981712724,-0.0650695840227331,2126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,5,0.3997515529377363,-0.0293572587614378,2126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,6,-0.03244495134859626,-0.03373443527079989,2126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,7,-0.10076954796091075,-0.03985877394659998,2126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,8,0.3911788051866808,0.010374014166333212,2126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,9,-0.25913110597529787,-0.008833400936000046,2126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,10,0.4689235056349619,-0.0015819842302887688,2126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,11,-0.18289347280993307,-0.030106836817199945,2126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,12,0.4785411080696935,-0.03310656962602232,2126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,13,0.40289829949767836,-0.003063613001736687,2126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,14,0.4261970967972953,0.009260824946844493,2126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,0,-0.4182072369059634,0.06285684621899978,126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,1,-0.3715971392934656,0.060224340015999855,126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,2,0.22473221704815227,0.053050217147999956,126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,3,0.2945211146269895,0.03675626329100001,126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,4,0.3188886390368673,0.029734598489533304,126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,5,0.3482735939034995,0.015107395129228887,126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,6,0.09291653811971068,0.008751366710666564,126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,7,-0.7012792715442113,-0.009367883537000021,126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,8,0.40948548966995973,0.02571878817776667,126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,9,0.3961129479702723,0.0213313821462889,126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,10,0.3359912861208919,0.016214060206266673,126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,11,0.29242446727763927,0.009759126399444429,126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,12,0.2569293699466845,0.03527389268513331,126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,13,0.3065462667947773,0.011785384634210007,126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,3,14,0.32720454134481114,0.022859552389155546,126
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,0,0.459590479851407,0.01427640427804433,2960
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,1,-0.12081422277271836,-0.012296046167399877,2960
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,2,0.5326965200120025,-0.004619901532266657,2960
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,3,0.5450659307294318,-0.0029139672055999988,2960
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,4,0.5273714776744812,-0.0051194885598222495,2960
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,5,0.4177554754383829,-0.009144475856171175,2960
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,6,-0.04584756408070911,-0.020291231267300036,2960
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,7,-0.13025281283838064,-0.030823666856899856,2960
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,8,0.5619915509777649,0.02065791757655555,2960
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,9,0.5593836484392727,0.020559060375111182,2960
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,10,0.6270670525356937,0.035564925041222245,2960
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,11,0.5643297130964926,0.035222537265044485,2960
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,12,-0.10332707190872736,-0.040926060914000084,2960
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,13,-0.4559264322229597,-0.012656925005699926,2960
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,14,0.5792010125268396,0.029238756851044462,2960
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,0,-0.04013423998539134,-0.00361792120490001,2274
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,1,0.04286761675346695,-0.017770785998200145,2274
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,2,0.6331477108460931,0.021177916686855647,2274
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,3,0.681868639035681,0.03403041857133343,2274
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,4,0.6726581526831463,0.03332455409303331,2274
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,5,0.5987283426082775,0.022574412398928885,2274
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,6,-0.03840448198242652,-0.021593011937599882,2274
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,7,-0.14284687701761334,0.0015144669840001512,2274
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,8,0.3472865840681503,-0.027589008887644484,2274
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,9,-0.3903542560080734,-0.035893265442400124,2274
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,10,0.4676712745561363,-0.015180470529888912,2274
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,11,0.4099371801686136,-0.0024540015655111214,2274
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,12,0.6180278405988877,0.041794253973155504,2274
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,13,0.4034148433365139,-0.0013650478241255537,2274
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,5,14,0.44610769113773513,-0.017197111110488883,2274
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,2,0,0.2130141661819276,0.015538838034955593,89
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,2,1,0.230806101627839,0.020318072473488907,89
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,2,2,0.26293805477850496,0.029541940358800006,89
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,2,3,0.32743731348202426,0.046024073073444444,89
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,2,4,0.3528189928129457,0.05167552539156666,89
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,2,5,0.25045474870477796,0.018894700748339998,89
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,2,6,-0.777892437646339,-0.015271890405999855,89
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,2,7,-0.05617187252168787,-0.004715328432222221,89
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,2,8,0.12029883200300723,-0.016288004385044463,89
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,2,9,0.07475830359291646,-0.017035557764844445,89
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,2,10,0.038947701474496,-0.014696082480444406,89
idF5_16users_16_0,kmax2Cvg,5,5,5,32,1.0,0.7,15,2,11,-0.7890028782403069,-0.01075844828200001,89
